url_path,views_total,views_unique
/gitblit-org/gitblit,142,112
/gitblit-org/gitblit/releases,53,43
/gitblit-org/gitblit/tree/master/src,45,16
/gitblit-org/gitblit/issues/461,35,30
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,32,5
/gitblit-org/gitblit/releases/tag/v1.9.3,24,19
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,24,4
/gitblit-org/gitblit/tree/master/src/main,20,7
/gitblit-org/gitblit/issues,19,11
/gitblit-org/gitblit/issues/704,14,10
