url_path,views_total,views_unique
/gitblit-org/gitblit,223,168
/gitblit-org/gitblit/issues/461,64,52
/gitblit-org/gitblit/tree/master/src,57,21
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,54,24
/gitblit-org/gitblit/releases,44,35
/gitblit-org/gitblit/tree/master/src/main,44,15
/gitblit-org/gitblit/issues,37,22
/gitblit-org/gitblit/tree/master/src/main/java,27,10
/gitblit-org/gitblit/releases/tag/v1.9.3,22,17
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,21,5
