url_path,views_total,views_unique
/gitblit-org/gitblit,205,133
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,66,1
/gitblit-org/gitblit/tree/master/src,56,22
/gitblit-org/gitblit/tree/master/src/main,44,14
/gitblit-org/gitblit/tree/master/src/main/java,35,13
/gitblit-org/gitblit/releases,34,30
/gitblit-org/gitblit/issues/461,31,22
/gitblit-org/gitblit/issues,27,13
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/wicket/panels/RepositoryNamePanel.java,27,1
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,25,8
