time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-25 00:00:00+00:00,14.0,5.0,66,14
2024-05-26 00:00:00+00:00,7.0,2.0,79,26
2024-05-27 00:00:00+00:00,7.0,5.0,118,37
2024-05-28 00:00:00+00:00,10.0,4.0,188,49
2024-05-29 00:00:00+00:00,10.0,5.0,93,43
2024-05-30 00:00:00+00:00,7.0,2.0,124,37
2024-05-31 00:00:00+00:00,11.0,8.0,167,33
2024-06-01 00:00:00+00:00,10.0,4.0,33,14
2024-06-02 00:00:00+00:00,3.0,1.0,97,16
2024-06-03 00:00:00+00:00,5.0,3.0,154,50
2024-06-04 00:00:00+00:00,6.0,4.0,115,47
2024-06-05 00:00:00+00:00,9.0,5.0,127,59
2024-06-06 00:00:00+00:00,6.0,4.0,84,32
2024-06-07 00:00:00+00:00,10.0,7.0,81,44
2024-06-08 00:00:00+00:00,,,2,1
