url_path,views_total,views_unique
/gitblit-org/gitblit,209,166
/gitblit-org/gitblit/issues/461,64,54
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,56,25
/gitblit-org/gitblit/tree/master/src,56,20
/gitblit-org/gitblit/tree/master/src/main,45,15
/gitblit-org/gitblit/releases,43,34
/gitblit-org/gitblit/issues,36,22
/gitblit-org/gitblit/tree/master/src/main/java,27,10
/gitblit-org/gitblit/issues/533,23,17
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,23,6
