referrer,views_total,views_unique
Google,389,236
gitblit-org.github.io,379,99
DuckDuckGo,185,160
github.com,150,58
Bing,102,80
cn.bing.com,60,45
gitblit.com,34,6
yandex.ru,32,28
Baidu,27,18
gitee.com,20,7
