url_path,views_total,views_unique
/gitblit-org/gitblit,232,175
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,196,20
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,158,31
/gitblit-org/gitblit/tree/master/src/main/java,152,39
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,130,19
/gitblit-org/gitblit/tree/master/src,119,39
/gitblit-org/gitblit/tree/master/src/main,103,34
/gitblit-org/gitblit/releases,84,57
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,84,17
/gitblit-org/gitblit/issues/461,81,69
