url_path,views_total,views_unique
/gitblit-org/gitblit,191,137
/gitblit-org/gitblit/tree/master/src,63,23
/gitblit-org/gitblit/tree/master/src/main,53,17
/gitblit-org/gitblit/releases,48,37
/gitblit-org/gitblit/issues,35,23
/gitblit-org/gitblit/issues/461,29,28
/gitblit-org/gitblit/tree/master/src/main/java,27,11
/gitblit-org/gitblit/releases/tag/v1.9.3,23,18
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,22,6
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,14,3
