url_path,views_total,views_unique
/gitblit-org/gitblit,232,142
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,123,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,106,23
/gitblit-org/gitblit/tree/master/src,102,33
/gitblit-org/gitblit/tree/master/src/main/java,90,29
/gitblit-org/gitblit/releases,82,47
/gitblit-org/gitblit/tree/master/src/main,82,27
/gitblit-org/gitblit/issues/461,81,71
/gitblit-org/gitblit/issues,72,24
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,64,12
