url_path,views_total,views_unique
/gitblit-org/gitblit,256,166
/gitblit-org/gitblit/releases,83,51
/gitblit-org/gitblit/tree/master/src,76,24
/gitblit-org/gitblit/tree/master/src/main,62,17
/gitblit-org/gitblit/issues/461,56,48
/gitblit-org/gitblit/issues,48,29
/gitblit-org/gitblit/tree/master/src/main/java,36,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,35,11
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/utils/JGitUtils.java,25,4
/gitblit-org/gitblit/tree/master/src/site,18,4
