referrer,views_total,views_unique
Google,441,221
gitblit-org.github.io,344,87
github.com,172,70
DuckDuckGo,157,137
Bing,60,49
cn.bing.com,42,24
Baidu,37,21
yandex.ru,21,20
ecosia.org,14,12
gitee.com,9,3
