time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,3.0,3.0,24,20
2025-06-25 00:00:00+00:00,5.0,3.0,38,25
2025-06-26 00:00:00+00:00,3.0,3.0,42,26
2025-06-27 00:00:00+00:00,10.0,5.0,81,37
2025-06-28 00:00:00+00:00,1.0,1.0,21,14
2025-06-29 00:00:00+00:00,37.0,8.0,35,24
2025-06-30 00:00:00+00:00,6.0,4.0,47,28
2025-07-01 00:00:00+00:00,10.0,7.0,56,39
2025-07-02 00:00:00+00:00,17.0,5.0,63,38
2025-07-03 00:00:00+00:00,48.0,14.0,99,37
2025-07-04 00:00:00+00:00,16.0,7.0,133,32
2025-07-05 00:00:00+00:00,8.0,4.0,30,15
2025-07-06 00:00:00+00:00,9.0,3.0,21,8
2025-07-07 00:00:00+00:00,18.0,6.0,71,34
2025-07-08 00:00:00+00:00,,,4,3
