url_path,views_total,views_unique
/gitblit-org/gitblit,159,119
/gitblit-org/gitblit/releases,59,40
/gitblit-org/gitblit/issues/461,44,38
/gitblit-org/gitblit/tree/master/src,29,11
/gitblit-org/gitblit/tree/master/src/main,22,8
/gitblit-org/gitblit/issues,20,15
/gitblit-org/gitblit/tree/master/src/main/java,17,6
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/wicket/GitBlitWebApp.java,17,1
/gitblit-org/gitblit/releases/tag/v1.9.3,16,13
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,16,5
