referrer,views_total,views_unique
Google,570,251
gitblit-org.github.io,407,59
github.com,278,64
DuckDuckGo,87,80
Bing,48,40
cn.bing.com,35,18
yandex.ru,22,19
link.csdn.net,12,10
gitblit.com,10,7
cnblogs.com,10,5
