referrer,views_total,views_unique
Google,1352,222
gitblit.com,265,47
github.com,211,25
DuckDuckGo,28,8
Bing,23,16
stackoverflow.com,22,5
cn.bing.com,10,8
yandex.ru,7,7
gitee.com,7,2
yu66.vip,6,2
