referrer,views_total,views_unique
Google,1857,204
gitblit-org.github.io,271,82
github.com,150,39
DuckDuckGo,130,116
Bing,72,60
cn.bing.com,59,35
Baidu,26,13
quora.com,26,2
yandex.ru,22,22
gitblit.com,12,6
