referrer,views_total,views_unique
Google,98,44
gitblit.com,95,36
github.com,67,9
Bing,26,10
Baidu,10,6
search.brave.com,3,2
kagi.com,2,1
DuckDuckGo,1,1
euc-word-edit.officeapps.live.com,1,1
m.sogou.com,1,1
