url_path,views_total,views_unique
/gitblit-org/gitblit,235,167
/gitblit-org/gitblit/issues/461,55,48
/gitblit-org/gitblit/issues,52,28
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,49,22
/gitblit-org/gitblit/tree/master/src,47,18
/gitblit-org/gitblit/releases,43,37
/gitblit-org/gitblit/tree/master/src/main,34,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,32,7
/gitblit-org/gitblit/releases/tag/v1.9.3,25,20
/gitblit-org/gitblit/tree/master/src/main/java,23,9
