url_path,views_total,views_unique
/gitblit-org/gitblit,111,74
/gitblit-org/gitblit/releases,55,38
/gitblit-org/gitblit/tree/master/src/main,27,12
/gitblit-org/gitblit/tree/master/src,24,13
/gitblit-org/gitblit/issues,20,13
/gitblit-org/gitblit/tree/master/src/main/java,15,11
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/tickets/QueryBuilder.java,13,5
/gitblit-org/gitblit/releases/tag/v1.10.0,12,10
/gitblit-org/gitblit/releases/tag/v1.9.3,8,7
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,8,7
