referrer,views_total,views_unique
Google,486,221
gitblit.com,341,84
github.com,90,30
cn.bing.com,26,9
Bing,24,18
DuckDuckGo,19,11
Baidu,14,2
groups.google.com,8,2
gitbucket.github.io,6,2
cvedetails.com,6,1
