url_path,views_total,views_unique
/gitblit-org/gitblit,222,144
/gitblit-org/gitblit/issues,80,26
/gitblit-org/gitblit/issues/461,77,64
/gitblit-org/gitblit/releases,77,49
/gitblit-org/gitblit/tree/master/src,70,21
/gitblit-org/gitblit/tree/master/src/main,51,16
/gitblit-org/gitblit/tree/master/src/main/java,41,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,36,9
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/PluginManager.java,22,1
/gitblit-org/gitblit/issues/533,21,19
