time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-28 00:00:00+00:00,4778,25,9,7
2026-04-29 00:00:00+00:00,8883,33,68,25
2026-04-30 00:00:00+00:00,1164,22,13,8
2026-05-01 00:00:00+00:00,738,19,23,7
2026-05-02 00:00:00+00:00,3720,22,12,10
2026-05-03 00:00:00+00:00,4395,22,13,5
2026-05-04 00:00:00+00:00,3179,19,38,10
2026-05-05 00:00:00+00:00,1155,20,37,10
2026-05-06 00:00:00+00:00,8296,19,27,7
2026-05-07 00:00:00+00:00,2658,23,42,11
2026-05-08 00:00:00+00:00,5222,30,27,12
2026-05-09 00:00:00+00:00,6872,32,65,20
2026-05-10 00:00:00+00:00,7750,27,30,8
2026-05-11 00:00:00+00:00,6039,26,35,13
