referrer,views_total,views_unique
Google,521,217
gitblit.com,166,57
Bing,49,13
github.com,46,21
cnblogs.com,10,7
cn.bing.com,5,4
stackoverflow.com,5,3
portalworkedexamples.herokuapp.com,5,2
yandex.ru,4,4
groups.google.com,4,2
