url_path,views_total,views_unique
/gitblit-org/gitblit,256,163
/gitblit-org/gitblit/releases,86,54
/gitblit-org/gitblit/tree/master/src,79,25
/gitblit-org/gitblit/tree/master/src/main,64,18
/gitblit-org/gitblit/issues/461,58,48
/gitblit-org/gitblit/issues,40,27
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,37,12
/gitblit-org/gitblit/tree/master/src/main/java,36,13
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/utils/JGitUtils.java,25,4
/gitblit-org/gitblit/tree/master/src/site,18,4
