url_path,views_total,views_unique
/gitblit-org/gitblit,217,139
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,166,14
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,126,25
/gitblit-org/gitblit/tree/master/src/main/java,104,30
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,102,15
/gitblit-org/gitblit/tree/master/src,92,29
/gitblit-org/gitblit/issues/461,74,66
/gitblit-org/gitblit/releases,73,45
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,72,13
/gitblit-org/gitblit/tree/master/src/main,71,25
