referrer,views_total,views_unique
Google,177,99
gitblit.com,151,45
github.com,77,18
cn.bing.com,23,11
Bing,22,16
DuckDuckGo,16,3
yandex.ru,15,12
Baidu,11,7
edgeservices.bing.com,6,1
ya.ru,2,2
