url_path,views_total,views_unique
/gitblit-org/gitblit,123,87
/gitblit-org/gitblit/releases,43,39
/gitblit-org/gitblit/releases/tag/v1.10.0,15,13
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/fisheye.groovy,11,8
/gitblit-org/gitblit/issues/461,9,9
/gitblit-org/gitblit/releases/tag/v1.9.3,9,6
/gitblit-org/gitblit/issues,8,3
/gitblit-org/gitblit/tree/master/src,7,5
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,7,3
/gitblit-org/gitblit/issues/1029,5,5
