referrer,views_total,views_unique
Google,1890,231
gitblit-org.github.io,350,92
github.com,190,47
DuckDuckGo,139,123
Bing,86,72
cn.bing.com,63,40
Baidu,37,15
quora.com,26,2
yandex.ru,22,22
gitblit.com,15,8
