time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-04 00:00:00+00:00,19,8,21.0,13.0
2025-10-05 00:00:00+00:00,63,19,42.0,18.0
2025-10-06 00:00:00+00:00,30,14,64.0,31.0
2025-10-07 00:00:00+00:00,27,9,74.0,46.0
2025-10-08 00:00:00+00:00,16,5,30.0,29.0
2025-10-09 00:00:00+00:00,27,15,75.0,32.0
2025-10-10 00:00:00+00:00,3200,34,44.0,24.0
2025-10-11 00:00:00+00:00,2981,26,27.0,18.0
2025-10-12 00:00:00+00:00,32,12,52.0,38.0
2025-10-13 00:00:00+00:00,44,16,58.0,28.0
2025-10-14 00:00:00+00:00,34,18,59.0,33.0
2025-10-15 00:00:00+00:00,63,23,39.0,19.0
2025-10-16 00:00:00+00:00,55,29,27.0,17.0
2025-10-17 00:00:00+00:00,46,18,30.0,25.0
2025-10-18 00:00:00+00:00,1,1,,
