url_path,views_total,views_unique
/gitblit-org/gitblit,254,152
/gitblit-org/gitblit/tree/master/src,99,31
/gitblit-org/gitblit/issues/461,88,75
/gitblit-org/gitblit/issues,88,28
/gitblit-org/gitblit/releases,87,51
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,79,12
/gitblit-org/gitblit/tree/master/src/main,78,25
/gitblit-org/gitblit/tree/master/src/main/java,73,25
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,54,19
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,42,11
