url_path,views_total,views_unique
/gitblit-org/gitblit,152,119
/gitblit-org/gitblit/tree/master/src,62,24
/gitblit-org/gitblit/releases,56,44
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,37,7
/gitblit-org/gitblit/tree/master/src/main,35,12
/gitblit-org/gitblit/issues/461,34,31
/gitblit-org/gitblit/releases/tag/v1.9.3,31,24
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,30,5
/gitblit-org/gitblit/tree/master/src/main/java,23,10
/gitblit-org/gitblit/issues,17,11
