url_path,views_total,views_unique
/gitblit-org/gitblit,413,237
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,248,38
/gitblit-org/gitblit/issues/1384,238,218
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,196,23
/gitblit-org/gitblit/tree/master/src/main/java,150,52
/gitblit-org/gitblit/tree/master/src,108,41
/gitblit-org/gitblit/tree/master/src/main,102,35
/gitblit-org/gitblit/releases,86,55
/gitblit-org/gitblit/issues,81,34
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,71,17
