url_path,views_total,views_unique
/gitblit-org/gitblit,236,144
/gitblit-org/gitblit/issues,80,28
/gitblit-org/gitblit/issues/461,79,67
/gitblit-org/gitblit/releases,70,47
/gitblit-org/gitblit/tree/master/src,68,20
/gitblit-org/gitblit/tree/master/src/main,49,15
/gitblit-org/gitblit/tree/master/src/main/java,39,11
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,29,8
/gitblit-org/gitblit/issues/533,22,21
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/PluginManager.java,22,1
