referrer,views_total,views_unique
Google,206,125
gitblit.com,107,42
github.com,50,14
chatgpt.com,18,4
cn.bing.com,13,11
DuckDuckGo,9,4
yandex.ru,6,6
Bing,6,4
kkgithub.com,6,1
ya.ru,4,3
