time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-01 00:00:00+00:00,25.0,15.0,206,80
2025-09-02 00:00:00+00:00,1237.0,39.0,122,38
2025-09-03 00:00:00+00:00,53.0,20.0,121,30
2025-09-04 00:00:00+00:00,58.0,20.0,47,28
2025-09-05 00:00:00+00:00,28.0,10.0,39,19
2025-09-06 00:00:00+00:00,18.0,8.0,18,8
2025-09-07 00:00:00+00:00,13.0,5.0,9,7
2025-09-08 00:00:00+00:00,28.0,10.0,20,13
2025-09-09 00:00:00+00:00,76.0,28.0,91,31
2025-09-10 00:00:00+00:00,63.0,20.0,36,19
2025-09-11 00:00:00+00:00,36.0,13.0,80,16
2025-09-12 00:00:00+00:00,41.0,11.0,47,20
2025-09-13 00:00:00+00:00,26.0,8.0,19,8
2025-09-14 00:00:00+00:00,27.0,9.0,12,11
2025-09-15 00:00:00+00:00,,,1,1
