url_path,views_total,views_unique
/gitblit-org/gitblit,321,206
/gitblit-org/gitblit/issues/1384,286,242
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,263,48
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,220,34
/gitblit-org/gitblit/tree/master/src/main/java,141,57
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,95,25
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/models,93,18
/gitblit-org/gitblit/tree/master/src/main,82,38
/gitblit-org/gitblit/releases,77,57
/gitblit-org/gitblit/tree/master/src,77,38
