url_path,views_total,views_unique
/gitblit-org/gitblit,233,160
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,106,34
/gitblit-org/gitblit/tree/master/src,79,26
/gitblit-org/gitblit/tree/master/src/main/java,77,20
/gitblit-org/gitblit/issues/461,72,64
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,67,17
/gitblit-org/gitblit/releases,63,43
/gitblit-org/gitblit/issues,60,30
/gitblit-org/gitblit/tree/master/src/main,59,17
/gitblit-org/gitblit/issues/1384,32,29
