referrer,views_total,views_unique
gitblit.com,378,55
Google,160,101
github.com,63,16
yandex.ru,12,7
cn.bing.com,10,7
search.brave.com,9,2
Baidu,7,7
Bing,5,4
cnblogs.com,5,4
stackoverflow.com,4,3
