url_path,views_total,views_unique
/gitblit-org/gitblit,213,142
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,67,3
/gitblit-org/gitblit/tree/master/src,60,24
/gitblit-org/gitblit/tree/master/src/main,48,16
/gitblit-org/gitblit/releases,43,36
/gitblit-org/gitblit/tree/master/src/main/java,37,14
/gitblit-org/gitblit/issues/461,34,26
/gitblit-org/gitblit/issues,34,17
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,25,8
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/wicket/panels/RepositoryNamePanel.java,25,1
