time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-29 00:00:00+00:00,1,1,128,50
2023-03-30 00:00:00+00:00,4,4,160,47
2023-03-31 00:00:00+00:00,9,3,171,36
2023-04-01 00:00:00+00:00,18,14,45,17
2023-04-02 00:00:00+00:00,66,38,27,17
2023-04-03 00:00:00+00:00,74,39,189,56
2023-04-04 00:00:00+00:00,20,17,191,58
2023-04-05 00:00:00+00:00,3,3,124,60
2023-04-06 00:00:00+00:00,12,8,119,51
2023-04-07 00:00:00+00:00,8,6,84,38
2023-04-08 00:00:00+00:00,11,5,126,18
2023-04-09 00:00:00+00:00,3,2,78,22
2023-04-10 00:00:00+00:00,10,7,155,64
2023-04-11 00:00:00+00:00,7,2,145,50
