url_path,views_total,views_unique
/gitblit-org/gitblit,220,147
/gitblit-org/gitblit/issues/461,83,71
/gitblit-org/gitblit/issues,81,27
/gitblit-org/gitblit/releases,76,48
/gitblit-org/gitblit/tree/master/src,67,22
/gitblit-org/gitblit/tree/master/src/main,46,16
/gitblit-org/gitblit/tree/master/src/main/java,37,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,34,9
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/PluginManager.java,22,1
/gitblit-org/gitblit/issues/533,18,17
