referrer,views_total,views_unique
Google,270,164
gitblit-org.github.io,231,63
github.com,107,45
DuckDuckGo,28,23
quora.com,26,2
gitblit.com,17,3
cn.bing.com,16,8
Bing,14,14
yandex.ru,10,10
Baidu,10,7
