time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-04 00:00:00+00:00,3179,19,38,10
2026-05-05 00:00:00+00:00,1155,20,37,10
2026-05-06 00:00:00+00:00,8296,19,27,7
2026-05-07 00:00:00+00:00,2658,23,42,11
2026-05-08 00:00:00+00:00,5222,30,27,12
2026-05-09 00:00:00+00:00,6872,32,65,20
2026-05-10 00:00:00+00:00,7750,27,30,8
2026-05-11 00:00:00+00:00,6039,26,35,13
2026-05-12 00:00:00+00:00,10046,26,13,10
2026-05-13 00:00:00+00:00,6480,22,9,8
2026-05-14 00:00:00+00:00,15269,21,18,14
2026-05-15 00:00:00+00:00,7921,25,22,15
2026-05-16 00:00:00+00:00,38,18,35,13
2026-05-17 00:00:00+00:00,2403,8,22,11
