time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-01 00:00:00+00:00,4,3,247,58
2023-08-02 00:00:00+00:00,5,4,119,50
2023-08-03 00:00:00+00:00,2,2,137,59
2023-08-04 00:00:00+00:00,2,2,83,48
2023-08-05 00:00:00+00:00,6,3,46,18
2023-08-06 00:00:00+00:00,1,1,60,28
2023-08-07 00:00:00+00:00,4,3,111,53
2023-08-08 00:00:00+00:00,7,6,112,64
2023-08-09 00:00:00+00:00,2,2,297,39
2023-08-10 00:00:00+00:00,4,2,94,49
2023-08-11 00:00:00+00:00,6,5,144,42
2023-08-12 00:00:00+00:00,1,1,48,10
2023-08-13 00:00:00+00:00,1,1,22,12
2023-08-14 00:00:00+00:00,4,1,110,49
