referrer,views_total,views_unique
Google,457,240
gitblit-org.github.io,316,95
github.com,241,65
DuckDuckGo,84,73
Bing,29,26
cn.bing.com,21,19
Baidu,21,16
gitblit.com,17,7
stackoverflow.com,14,9
yandex.ru,13,12
