time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-22 00:00:00+00:00,2,2,130,33
2023-12-23 00:00:00+00:00,5,2,79,17
2023-12-24 00:00:00+00:00,3,3,118,14
2023-12-25 00:00:00+00:00,3,3,68,27
2023-12-26 00:00:00+00:00,8,7,58,33
2023-12-27 00:00:00+00:00,5,2,124,33
2023-12-28 00:00:00+00:00,1,1,115,38
2023-12-29 00:00:00+00:00,2,2,363,57
2023-12-30 00:00:00+00:00,7,3,9,7
2023-12-31 00:00:00+00:00,1,1,41,11
2024-01-01 00:00:00+00:00,3,2,32,17
2024-01-02 00:00:00+00:00,9,6,100,39
2024-01-03 00:00:00+00:00,3,3,160,40
2024-01-04 00:00:00+00:00,6,5,44,31
