time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-09 00:00:00+00:00,64.0,46.0,192,63
2023-03-10 00:00:00+00:00,28.0,23.0,161,59
2023-03-11 00:00:00+00:00,12.0,8.0,91,33
2023-03-12 00:00:00+00:00,,,107,35
2023-03-13 00:00:00+00:00,3.0,2.0,139,66
2023-03-14 00:00:00+00:00,3.0,2.0,260,59
2023-03-15 00:00:00+00:00,5.0,5.0,203,59
2023-03-16 00:00:00+00:00,5.0,5.0,136,63
2023-03-17 00:00:00+00:00,4.0,3.0,138,57
2023-03-18 00:00:00+00:00,8.0,4.0,43,23
2023-03-19 00:00:00+00:00,3.0,3.0,109,20
2023-03-20 00:00:00+00:00,4.0,4.0,157,61
2023-03-21 00:00:00+00:00,6.0,5.0,276,73
2023-03-22 00:00:00+00:00,3.0,2.0,101,46
