referrer,views_total,views_unique
Google,272,157
gitblit.com,165,53
github.com,70,18
Bing,22,7
Baidu,18,10
cn.bing.com,13,5
yandex.ru,12,11
search.brave.com,8,2
DuckDuckGo,6,4
chatgpt.com,5,4
