referrer,views_total,views_unique
Google,217,138
gitblit.com,133,36
github.com,43,17
DuckDuckGo,25,5
cn.bing.com,13,9
tongyi.aliyun.com,13,1
Bing,12,7
yandex.ru,8,8
statics.teams.cdn.office.net,8,1
Baidu,7,5
