url_path,views_total,views_unique
/gitblit-org/gitblit,129,100
/gitblit-org/gitblit/releases,46,39
/gitblit-org/gitblit/tree/master/src,37,13
/gitblit-org/gitblit/issues/461,30,27
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,30,5
/gitblit-org/gitblit/releases/tag/v1.9.3,24,20
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,24,4
/gitblit-org/gitblit/tree/master/src/main,16,5
/gitblit-org/gitblit/issues/495,13,10
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/GitBlit.java,13,2
