url_path,views_total,views_unique
/gitblit-org/gitblit,213,136
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,93,30
/gitblit-org/gitblit/issues/461,69,65
/gitblit-org/gitblit/issues,60,32
/gitblit-org/gitblit/releases,53,36
/gitblit-org/gitblit/tree/master/src,43,14
/gitblit-org/gitblit/issues/533,26,22
/gitblit-org/gitblit/tree/master/src/main,26,9
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,25,6
/gitblit-org/gitblit/tree/master/src/main/java,23,7
