url_path,views_total,views_unique
/gitblit-org/gitblit,117,78
/gitblit-org/gitblit/releases,44,38
/gitblit-org/gitblit/releases/tag/v1.10.0,11,10
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/fisheye.groovy,10,7
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,9,5
/gitblit-org/gitblit/releases/tag/v1.9.3,9,5
/gitblit-org/gitblit/issues,9,4
/gitblit-org/gitblit/issues/461,8,8
/gitblit-org/gitblit/tree/master/src,8,6
/gitblit-org/gitblit/issues/1410,6,5
