url_path,views_total,views_unique
/gitblit-org/gitblit,209,148
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,175,17
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,131,27
/gitblit-org/gitblit/tree/master/src/main/java,112,34
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,106,17
/gitblit-org/gitblit/tree/master/src,103,35
/gitblit-org/gitblit/tree/master/src/main,83,29
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,76,15
/gitblit-org/gitblit/releases,73,46
/gitblit-org/gitblit/issues/461,72,63
