url_path,views_total,views_unique
/gitblit-org/gitblit,202,134
/gitblit-org/gitblit/tree/master/src,51,21
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,50,1
/gitblit-org/gitblit/releases,37,33
/gitblit-org/gitblit/tree/master/src/main,37,13
/gitblit-org/gitblit/issues,34,17
/gitblit-org/gitblit/issues/461,27,21
/gitblit-org/gitblit/releases/tag/v1.9.3,24,18
/gitblit-org/gitblit/tree/master/src/main/java,23,11
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,20,7
