url_path,views_total,views_unique
/gitblit-org/gitblit,319,213
/gitblit-org/gitblit/issues/1384,294,248
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,193,40
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,151,26
/gitblit-org/gitblit/tree/master/src/main/java,107,48
/gitblit-org/gitblit/issues,77,38
/gitblit-org/gitblit/releases,76,56
/gitblit-org/gitblit/tree/master/src/main,76,40
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,73,17
/gitblit-org/gitblit/tree/master/src,67,41
