url_path,views_total,views_unique
/gitblit-org/gitblit,207,134
/gitblit-org/gitblit/issues/461,64,58
/gitblit-org/gitblit/issues,59,29
/gitblit-org/gitblit/releases,52,36
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,52,21
/gitblit-org/gitblit/tree/master/src,51,17
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,31,7
/gitblit-org/gitblit/tree/master/src/main/java,29,8
/gitblit-org/gitblit/tree/master/src/main,28,9
/gitblit-org/gitblit/issues/533,24,21
