time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-11 00:00:00+00:00,4797,17,15,13
2026-07-12 00:00:00+00:00,7426,19,19,19
2026-07-13 00:00:00+00:00,3418,21,15,13
2026-07-14 00:00:00+00:00,11218,25,22,17
2026-07-15 00:00:00+00:00,13325,24,23,22
2026-07-16 00:00:00+00:00,4839,27,24,14
2026-07-17 00:00:00+00:00,8060,38,20,8
2026-07-18 00:00:00+00:00,10470,31,27,15
2026-07-19 00:00:00+00:00,8037,27,11,7
2026-07-20 00:00:00+00:00,6148,21,48,25
2026-07-21 00:00:00+00:00,14004,32,25,17
2026-07-22 00:00:00+00:00,9589,21,16,15
2026-07-23 00:00:00+00:00,3557,32,37,20
2026-07-24 00:00:00+00:00,4102,27,20,16
