url_path,views_total,views_unique
/gitblit-org/gitblit,177,126
/gitblit-org/gitblit/tree/master/src,57,20
/gitblit-org/gitblit/releases,47,36
/gitblit-org/gitblit/tree/master/src/main,46,14
/gitblit-org/gitblit/issues,33,21
/gitblit-org/gitblit/issues/461,27,26
/gitblit-org/gitblit/releases/tag/v1.9.3,22,19
/gitblit-org/gitblit/tree/master/src/main/java,21,8
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,14,3
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,13,3
