time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-09 00:00:00+00:00,18,12,37,15
2026-09-10 00:00:00+00:00,16,12,46,17
2026-09-11 00:00:00+00:00,1170,550,39,24
2026-09-12 00:00:00+00:00,55,35,40,25
2026-09-13 00:00:00+00:00,6,6,33,15
2026-09-14 00:00:00+00:00,28,19,40,32
2026-09-15 00:00:00+00:00,19,11,59,32
2026-09-16 00:00:00+00:00,24,18,41,27
2026-09-17 00:00:00+00:00,18,12,34,30
2026-09-18 00:00:00+00:00,22,18,43,35
2026-09-19 00:00:00+00:00,25,15,37,25
2026-09-20 00:00:00+00:00,59,11,52,42
2026-09-21 00:00:00+00:00,45,25,35,31
2026-09-22 00:00:00+00:00,71,34,31,23
