url_path,views_total,views_unique
/gitblit-org/gitblit,222,149
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,66,1
/gitblit-org/gitblit/tree/master/src,60,24
/gitblit-org/gitblit/tree/master/src/main,48,16
/gitblit-org/gitblit/releases,37,32
/gitblit-org/gitblit/tree/master/src/main/java,37,14
/gitblit-org/gitblit/issues/461,36,26
/gitblit-org/gitblit/issues,33,16
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/wicket/panels/RepositoryNamePanel.java,29,1
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,25,8
