referrer,views_total,views_unique
Google,383,208
gitblit-org.github.io,382,71
github.com,232,51
DuckDuckGo,125,106
Bing,77,69
cn.bing.com,53,28
quora.com,25,2
yandex.ru,22,18
Baidu,18,13
gitee.com,13,4
