time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-09 00:00:00+00:00,53.0,38.0,102,51
2023-07-10 00:00:00+00:00,56.0,42.0,94,52
2023-07-11 00:00:00+00:00,1.0,1.0,319,99
2023-07-12 00:00:00+00:00,5.0,4.0,237,53
2023-07-13 00:00:00+00:00,3.0,3.0,230,79
2023-07-14 00:00:00+00:00,10.0,4.0,198,64
2023-07-15 00:00:00+00:00,77.0,45.0,59,22
2023-07-16 00:00:00+00:00,26.0,18.0,65,35
2023-07-17 00:00:00+00:00,2.0,2.0,211,60
2023-07-18 00:00:00+00:00,18.0,12.0,149,64
2023-07-19 00:00:00+00:00,9.0,6.0,359,53
2023-07-20 00:00:00+00:00,6.0,6.0,109,53
2023-07-21 00:00:00+00:00,6.0,6.0,92,37
2023-07-22 00:00:00+00:00,,,39,11
