referrer,views_total,views_unique
Google,390,197
github.com,328,37
gitblit.com,318,48
Bing,37,12
cn.bing.com,29,15
DuckDuckGo,22,10
stackoverflow.com,14,2
selfhosted.libhunt.com,7,1
yandex.ru,6,6
qwant.com,2,2
