url_path,views_total,views_unique
/gitblit-org/gitblit,300,194
/gitblit-org/gitblit/tree/master/src,140,40
/gitblit-org/gitblit/tree/master/src/main,109,31
/gitblit-org/gitblit/releases,78,50
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,73,18
/gitblit-org/gitblit/issues/461,65,59
/gitblit-org/gitblit/issues,64,34
/gitblit-org/gitblit/tree/master/src/main/java,58,19
/gitblit-org/gitblit/releases/tag/v1.9.3,35,27
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/GitBlitServer.java,32,3
